Kategori_Asal,Judul,Penulis,Deskripsi,ISBN,Bahasa,Penerbit,Cover_URL,Local_Path
Teknologi,Mengenal windows vista,-,Belum ada deskripsi :(,978-979-794-050-8,Indonesia,"Jakarta : Mediakita, 2007",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/128217.jpg,covers\mengenal_windows_vista.jpg
Teknologi,Seri Pengetahuan : Penemuan,"ROBINSON, James (Pengarang)",Belum ada deskripsi :(,9789790336292,Indonesia,"Jakarta : Erlangga, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/128143.jpg,covers\seri_pengetahuan__penemuan.jpg
Teknologi,Konsep teknologi seluler,; Uke Kurniawan Usman ; Gunadi Dwi Hantoro,Belum ada deskripsi :(,978-979-1153-29-4,Indonesia,"Bandung : Informatika Bandung, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/128030.jpg,covers\konsep_teknologi_seluler.jpg
Teknologi,Tempoyak : Ilmu dan Teknologi Pengolahan Durian Fermentasi,Neti Yuliana (Pengarang),Belum ada deskripsi :(,978-602-6912-02-2,Indonesia,"Yogyakarta : Plantaxia, 2015",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127712.jpg,covers\tempoyak__ilmu_dan_teknologi_pengolahan_durian_fermentasi.jpg
Teknologi,Penemuan : Informasi di dalam genggamanmu,-,Belum ada deskripsi :(,978-979-033-235-5,Indonesia,"Jakarta : Erlangga, 2007",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127444.jpeg,covers\penemuan__informasi_di_dalam_genggamanmu.jpg
Teknologi,"Pemasaran jasa manusia, teknologi, strategi : perspektif Indonesia jilid 2 edisi ketujuh","; Wirtz, Jochen ; Mussry, Jacky ; Dian Wulandari, ; Devri Bernadi Putera ; Novietha L Sallama","Bagian I Memahami Produk, Konsumen, dan Pasar Jasa Bab 1 Perspektif Baru Pemasaran dalam Ekonomi Jasa - Mengapa Kita Mempelajari Jasa? 5 - Apakah Industri Utama dalam Sektor Jasa 9 - Kekuatan Besar sedang Mentrasnformasi Pasar Jasa 11 - Apakah Jasa Itu? 11 - Empat Kategori Jasa—Perspektif Proses 19 - Memiliki Tantangan Pemasaran yang Berbeda 23 - Bauran Pemasaran Tradisional yang Diterapkan di Sektor Jasa 25 - Perluasan Bauran Pemasaran untuk Mengelola Antarmuka Pelanggan 29 - Pemasaran Harus Berintegrasi dengan Fungsi-fungsi Manajemen Lainnya 31 - Sebuah Kerangka Kerja untuk Mengembangkan Strategi Pemasaran Jasa yang Efektif 32 Bab 2 Perilaku Konsumen dalam Konteks Jasa - Model Tiga-Tahap Mengenai Konsumsi Jasa 41 - Tahap Prapembelian 43 - Tahap Pelayanan 52 - Tahap Pascapelayanan 60 Bab 3 Positioning Jasa di dalam Pasar yang Kompetitif - Apa yang Diperlukan untuk Memosisikan Jasa Secara Efektif? 71 - Raih Keunggulan Kompetitif Melalui Fokus 72 - Segmentasi Pasar Membentuk Dasar dari Strategi Fokus 75 - Atribut dan Tingkat Jasa 76 - Positioning Membedakan Sebuah Merek dari Pesaingnya 79 - Mengembangkan Strategi Positioning yang Efektif 80 - Menggunakan Peta Positioning untuk Merencanakan Strategi Kompetitif 83 - Mengubah Positioning Kompetitif 85 Bagian II Menerapkan 4P Pemasaran Jasa Bab 4 Mengembangkan Produk Jasa: Elemen-elemen Inti dan Tambahan - Merencanakan dan Menciptakan Produk Layanan 97 - The Flower of Service 100 - Branding Produk dan Pengalaman Jasa 110 - Pengembangan Layanan Baru 117 Bab 5 Mendistribusikan Layanan Melalui Saluran Fisik dan Elektronik Distribusi di dalam Konteks Jasa - Pilihan-Pilihan Distribusi untuk Melayani Pelanggan: Menentukan Jenis Kontak 130 - Keputusan Tempat dan Waktu 134 - Menghantarkan Layanan di dunia maya 136 - Peran Perantara 140 - Tantangan Distribusi dalam Pasar Domestik yang Besar 143 - Mendistribusikan Layanan ke Mancanegara 144 Bab 6 Penetapan Harga dan Penerapan Manajemen Pendapatan - Penetapan Harga yang Efektif Penting dalam Meraih Keberhasilan Finansial 158 - Strategi Penetapan Harga Didasarkan Pada Tiga Fondasi 161 - Manajemen Pendapatan: Arti dan Cara Kerjanya 170 - Persoalan Etika dalam Penetapan Harga Jasa 173 - Menerapkan Penetapan Harga Jasa ke Dalam Praktik 181 Bab 7 Mempromosikan Layanan dan Mengedukasi Pelanggan - Peran Komunikasi Pemasaran 192 - Tantangan dalam Komunikasi Jasa 196 - Perencanaan Komunikasi Pemasaran 199 - Bauran Komunikasi Pemasaran 202 - Fungsi dari Rancangan Perusahaan 221 - Mengintegrasikan Komunikasi Pemasaran 222 Bagian III Mengelola Antarmuka dengan Pelanggan Bab 8 Merancang dan Mengelola Proses Jasa - Menyusun Diagram Alir Proses Layanan Pelanggan 232 - Membuat Cetak Biru Layanan untuk Menciptakan Pengalaman Bernilai dan Operasi Produktif 235 - Perancangan Ulang Proses Jasa 246 - Pelanggan sebagai Ko-Produsen 251 - Teknologi swalayan 254 Bab 9 Menyeimbangkan Permintaan dengan Kapasitas Produksi - Fluktuasi Permintaan Mengancam Profitabilitas 265 - Mengelola Kapasitas 269 - Menganalisis Pola Permintaan 271 - Mengelola Permintaan 272 - Inventarisasi Permintaan Melalui Sistem Tunggu dan Antrian 276 - Persepsi Pelanggan Terhadap Waktu Tunggu 283 - Inventarisasi Permintaan Melalui Sistem Reservasi 286 Kasus-kasus Kasus 01 Banyan Tree Hotels & Resorts 295 Kasus 02 Giordano: Positioning untuk Ekspansi Internasional 305 Kasus 03 Distribusi di American Airlines 316 Kasus 04 The Accra Beach Hotel: Membatasi Kapasitas selama Periode Puncak 326 Kasus 05 Aussie Pooch Mobile 333 Kasus 06 Shouldice Hospital Limited 348 Kasus 07 Bank Menton 361 Kasus 08 Hilton HHonors Worldwide: Perang Loyalitas 373 Kasus 09 TLContact: Layanan melalui Halaman Web 388 Kasus 10 Starbucks: Menghantarkan Layanan Pelanggan 403",978-602-241-124-6,Indonesia,"Jakarta : Erlangga, 2010",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127429.jpg,"covers\pemasaran_jasa_manusia,_teknologi,_strategi__perspektif_indo.jpg"
Teknologi,Darwis Triadi secret lightning,; Agus Ariadi,"Membuat foto yang baik tidak terlepas dari metode pencahayaan. Dengan tata letak cahaya yang baik, meski dengan satu sumber cahaya, sebuah foto bisa memberikan nuansa dan rasa yang baik serta bermakna. Anda sering terkagum-kagum dengan hasil jepretan sebuah foto? Bagaimana mereka bisa menghasilkan foto seperti itu? Trik-trik dan teknik apa yang mereka gunakan? Fotografer mana pun tentu menginginkan hasil pemotretannya sebaik dan sesempurna mungkin. Kamera tentu merupakan salah satu faktor penting untuk menghasilkan sebuah foto yang bagus. Tapi kunci utama untuk mendapatkan hasil yang bagus adalah si fotografer harus menguasai tata letak cahaya, punya feeling, kreativitas, dan tahu anatomi cahaya pada tubuh model. Berdasarkan pengalaman bertahun-tahun, Darwis Triadi ingin berbagi ilmu dan tips kepada para pecinta fotografi. Bahkan para penikmat fotografi akan menyukai buku ini karena disajikan dengan cara dan tampilan yang enak di mata. Dan yang lebih penting, Darwis berbagi filosofi seorang fotografer dan bermimpi agar dunia fotografi di negeri ini berkembang secara sehat, saling memperkaya dan mendukung satu sama lain. Melalui buku ini, Anda akan belajar: * bagaimana menyiasati objek foto yang memiliki banyak bayangan? * bagaimana meletakkan lampu saat hendak memotret seorang model? * bagaimana memanfaatkan cahaya untuk menghasilkan kontur wajah model yang baik? * bagaimana mempertahankan orisinalitas Anda sebagai fotografer? * info-info teknis yang penting untuk mendapatkan hasil jepretan yang impresif",978-979-2268-43-0,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2011",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127333.jpg,covers\darwis_triadi_secret_lightning.jpg
Teknologi,On Tech : Derita Orang-Orang o'on Teknologi,-,Belum ada deskripsi :(,602-8066-23-0,Indonesia,"Jakarta; : Bukune;, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127189.gif,covers\on_tech__derita_orang-orang_o'on_teknologi.jpg
Teknologi,Diary Budi Rahardjo : Kumpulan catatan tentang teknologi informasi,Budi Rahardjo (Pengarang) ; Nurhasanah (Penyunting),Belum ada deskripsi :(,978-979-1167-35-2,Indonesia,"Bandung : Oase Media, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/127162.jpg,covers\diary_budi_rahardjo__kumpulan_catatan_tentang_teknologi_info.jpg
Teknologi,Ibnu al-haitham: pencetus teknologi kamera,-,"IBNU AL-HAITHAM mempunyai nama lengkap Abu Ali Muhammad bin al-Hasan bin al-Haitham,Penemuan teknologi kamera berawal kamar gelap yang dihuninya, karena hukuman dari raja yang berkuasa saat itu. Penelitian terus dikembangkan, dengan memperhatikan kerja mata yang akhirnya menjadi inspirasi bagi pembuatan lensa dan berhasil menemukan teknologi kamera. Ternyata banyak sekali ilmuwan muslim yang mempunyai prestasi yang dikagumi dunia",978-602-268-446-6,Indonesia,"Jakarta : Luxima, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/126860.jpg,covers\ibnu_al-haitham_pencetus_teknologi_kamera.jpg
Teknologi,"Organic Chemistry, Eighth edition",-,"A Market Leading, Traditional Approach to Organic Chemistry Throughout all eight editions, Organic Chemistryhas been designed to meet the needs of the mainstream, two-semester, undergraduate organic chemistry course. This best-selling text gives students a solid understanding of organic chemistry by stressing how fundamental reaction mechanisms function and reactions occur. With the addition of handwritten solutions, new cutting-edge molecular illustrations, updated Lewis structures coverage, seamless integration of molecular modeling exercises, and state-of-the-art multimedia tools, the 8th edition of Organic Chemistry clearly offers the most up-to-date approach to the study of",978-007132397-0,Inggris,"North America : McGraw Hill International Edition, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/123572.jpg,"covers\organic_chemistry,_eighth_edition.jpg"
Teknologi,Rahasia Sukses Bekerja Tanpa Kantor : Cara Mudah Mendapatkan Uang Tanpa ruang dan waktu,; Etika NR,Belum ada deskripsi :(,979-25-6990-1,Indonesia,"Jakarta : SolusiSukses, 2006",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/123129.jpg,covers\rahasia_sukses_bekerja_tanpa_kantor__cara_mudah_mendapatkan_.jpg
Teknologi,Analisis dan aspek kesehatan bahan tambahan pangan,Wisnu Cahyadi,Belum ada deskripsi :(,979-526-251-3,Indonesia,"Jakarta : PT Bumi Aksara, 2006",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122953.jpg,covers\analisis_dan_aspek_kesehatan_bahan_tambahan_pangan.jpg
Teknologi,Ubuntu 12 Untuk Small Office Home Office,-,buku ini menjelaskan dasar instalasi ubuntu,978-979-2935-3-6,Indonesia,"Yogyakarta : Andi, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122944.jpg,covers\ubuntu_12_untuk_small_office_home_office.jpg
Teknologi,Seri daya cipta dan penemuan teknologi dan industri,Dzulfikar Ahmad,Belum ada deskripsi :(,9786028275057,Indonesia,"Jakarta : Raja Grafindo Persada, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122903.jpg,covers\seri_daya_cipta_dan_penemuan_teknologi_dan_industri.jpg
Teknologi,Ensiklopedia Anak Muslim : Transportasi dan Teknologi Kemudahan bagi Manusia,-,Buku ini menjelaskan transportasi dan teknologi mengalami perkembangan seiring dengan perkembangan pemikiran manusia.,978-979-077-215-1,Indonesia,"Depok : Gema Insani, 2018",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122774.jpg,covers\ensiklopedia_anak_muslim__transportasi_dan_teknologi_kemudah.jpg
Teknologi,Pembibitan Ternak dengan Inseminasi Buatan,; Herdis,"Buku Pembibitan Ternak dengan Inseminasi Buatan ini secara tuntas membahas mengenai teknik inseminasi buatan pada ternak sapi dan kerbau, kambing dan domba, serta pada ternak unggas seperti ayam dan itik.",978-979-002-614-8,Indonesia,"Jakarta : Penebar Swadaya, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122707.jpg,covers\pembibitan_ternak_dengan_inseminasi_buatan.jpg
Teknologi,Kedelai khasiat dan teknologi,Wisnu Cahyadi (Pengarang) ; Fatna Yustianti (Pengarang),Bibliografi : halaman 83-85,978-979-010-007-7,Indonesia,"Jakarta : Bumi Aksara, 2018",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122602.jpg,covers\kedelai_khasiat_dan_teknologi.jpg
Teknologi,Makanan pendamping ASI : Tips kenalkan rasa dan tekstur makanan baru untuk anak usia 6-12 bulan,-,"Bayi usia 6-12 bulan sedang mengalami perubahan besar dalam pola makannya. Kalau selama ini ia cukup mengisap puting payudara mama untuk mendapatkan ASI (Air Susu Ibu), maka sekarang ia harus menguasai berbagai keterampilan untuk bisa mendapatkan makanannya. Mengapa? Ini karena ia sudah mulai mengonsumsi makanan padat. - Mengapa bayi mulai butuh makanan padat? - Energi dan zat-zat gizi apa saja yang dibutuhkan bayi usia ini? - Makanan padat seperti apa yang harus disiapkan untuk bayi? - Apakah dampak pemberian makanan padat ini pada perkembangan psikologis dan kemampuan sosial bayi? - Masalah apa saja yang mungkin timbul pada proses pemberian makanan padat ini? - Bagaimana mama dan papa bisa mengenalkan makanan padat ini dengan fun? Semua masalah di atas dibahas dalam buku ini. Ditambah dengan meal planners (rencana pemberian makanan padat) dan 25 resep praktis, dijamin buku ini bisa menjadi sahabat Anda dalam mengenalkan makanan padat kepada bayi Anda.",978-602-0358-99-4,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2010",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122545.jpg,covers\makanan_pendamping_asi__tips_kenalkan_rasa_dan_tekstur_makan.jpg
Teknologi,"Batik Trendi, Geliat Batik dalam 40 Model Baju : Tiara Pelangi",-,SEKILAS TENTANG BATIK BATIK TULIS BATIK CAP PERAWATAN BATIN BAJU GAUL YANG MODIS & MODERN BATIK DALAM 40 MODEL BAJU,978-979-012-160-7,Indonesia,"Surabaya : Tiara Aksa, 2010",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122430.jpg,"covers\batik_trendi,_geliat_batik_dalam_40_model_baju__tiara_pelang.jpg"
Teknologi,Budi Daya & Teknologi Karet,-,Belum ada deskripsi :(,979-002-592-0,Indonesia,"Jakarta; : Penebar Swadaya;, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122332.jpg,covers\budi_daya_&_teknologi_karet.jpg
Teknologi,Struktur data untuk grafika komputer,-,Buku ini menjelaskan tentang struktur data untuk komputer,9789793289939,Indonesia,"Yogyakarta : Graha Ilmu, 2004",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122262.jpg,covers\struktur_data_untuk_grafika_komputer.jpg
Teknologi,Perjanjian lisensi alih teknologi dalam pengembangan teknologi indonesia,-,"Keterkaitan pembangunan ekonomidengan alih teknologi merupakan suatu masalah penting dan mendesak bagi negara-negara yang seddang membangun seperti halnya Indonesia. Dalam pandangan normatif alih teknologi bagi negara penerima berhubungan dengan hak dan kewajiban yang ada kaitannya dengan negara. Oleh sebab itu,salah satu prinsip hukum perjanjian bahwa di dalam perundang-undangan pengaturan kontrak sebagai hukum pelengkap (“aanvulend recht”) tidaklah cukupp untuk diterapkan – diperlukan pengaturannya menjadi hukum yang memaksa (“dwingend recht”), agar tetap terjamin kesetaraan perlindungan hak dan kewajiban bagi negara penerima dan negara pemberi teknologi (sejalan dengan tujuan GATT (General Agreement on Tariffs and Trade) untuk menciptakan perdagangan bebas dan perlakuan yang sama antara bangsa-bangsa di seluruh dunia). Dalam Konteks hukum dan alih teknologi, kiranya konsepsi intervensi pemerintah perlu diperhatikan dan lebih dominan. Buku ini yang awal mulanya merupakan disertasi dikaji secara komprehensif perjanjian lisensi alih teknologi dalam pengembangan teknologi Indonesia, dengan substansi yang antara lain sebagai berikut: 1. Arti pentingnya alih teknolofi bagi Indonesia; 2. Perjanjian lisensi sebagai sarana alih teknologi; 3. Ketentuan Pasal 78 Undang-undang Paten Indonesia dalam kaitannya dengan perjanjian lisensi. Diperuntukkan bagi para ilmuwan, praktisi hukum, mahasiswa, birokrat, dan khalayak umum.",979-414-120-8,Indonesia,"Jakarta : Alumni, 2001",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/122117.jpg,covers\perjanjian_lisensi_alih_teknologi_dalam_pengembangan_teknolo.jpg
Teknologi,"Information technology auditing : audit teknologi informasi dan assurance, edisi 2 Buku 2","Dewi fitriasari S.S.,M.Si. (Penerjemah)",Buku ini berfokus pada identifikasi berbagai ancaman utama dan menjelaskan berbagai uji sementara prosedur audit.,978-979-691-421-0,Indonesia,"Jakarta : Salemba Empat, 2007",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/121949.jpg,covers\information_technology_auditing__audit_teknologi_informasi_d.jpg
Teknologi,"Information technology auditing : audit teknologi informasi dan assurance, edisi 2 Buku 1","Dewi fitriasari S.S.,M.Si. (Penerjemah)",Buku ini berfokus pada identifikasi berbagai ancaman utama dan menjelaskan berbagai uji sementara prosedur audit.,978-981-27-4232-76-0,Indonesia,"Jakarta : Salemba Empat, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/121927.jpg,covers\information_technology_auditing__audit_teknologi_informasi_d.jpg
Teknologi,Tata Kearsipan : Dengan Memanfaatkan Teknologi Modern,-,Belum ada deskripsi :(,978-979-538-233-1,Indonesia,"Bandung : Mandar Maju, 2008",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/121892.jpg,covers\tata_kearsipan__dengan_memanfaatkan_teknologi_modern.jpg
Fiksi,The land of stories: beyond the kingdoms,"Colfer, Chris. (Pengarang) ; Dorman, Brandon. (Ilustrator)","The Masked Man has captured all the royal families from the Land of Stories with the help of his army of literature's greatest villains, including the Wicked Witch of the West, the Queen of Hearts, and Captain Hook. With his sinister plan finally in motion, he is eager to destroy the families and take his place as emperor.",9780316406871,Inggris,"New York : Little, Brown Books For Young Reader, 2016",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355366.jpg,covers\the_land_of_stories_beyond_the_kingdoms.jpg
Fiksi,Toko Jajanan ajaib zenitendo 7,"Hiroshima, Reiko (Pengarang) ; Faira Ammadea (Penerjemah)",Remaja ; Tarung jajanan terjadi lagi. Yodomi dari Tatarimedo masih ingin mengalahkan Zenitendo. Tata cara lomba: Zenitendo harus menjual jajanan titipan berefek jahat dan aktif menawarkannya bersama jajanannya sendiri. Jajanan mana yang laris?,9786231343185,Indonesia,"Jakarta : POP, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355193.jpg,covers\toko_jajanan_ajaib_zenitendo_7.jpg
Fiksi,Toko jajanan ajaib zenitendo 4,"Hiroshima, Reiko (Pengarang) ; Faira Ammadea (Penerjemah)","Remaja ; Persaingan jajanan antara Zenitendo dan Tatarimedo semakin sengit. Tatarimedo sangat gigih merebut pelanggan Zenitendo dengan iming-iming kekuatan jajanan yang lebih dahsyat. Akankah adu jajanan berakhir? Jajanan dalam buku ini, di antaranya: Bakpao Serig",9786231341891,Indonesia,"Jakarta : POP, Kepustakaan Populer Gramedia, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355148.jpg,covers\toko_jajanan_ajaib_zenitendo_4.jpg
Fiksi,Jagat rajawali,Eko Darmoko (Pengarang) ; Ining Isaiyas (Penyunting),"Taufan Samudera seorang remaja yang tumbuh di Surabaya selepas Orde Baru tumbang. Setelah berkenalan dengan sastra— terutama karya Márquez dan Murakami, ia seolah menemukan suatu kubangan yang mengasyikkan. Dan di dalam kepalanya mulai tumbuh penangkaran aneka hewan: rajawali, harimau, dan lumba-lumba.",9786231343710,Indonesia,"Jakarta : KPG, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355098.jpg,covers\jagat_rajawali.jpg
Fiksi,The boy in the striped pajamas,"Boyne, John (Pengarang)",Belum ada deskripsi :(,978-0-385-75153-7,Inggris,"London : Random House Children's Publishers UK, 2006",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355096.jpg,covers\the_boy_in_the_striped_pajamas.jpg
Fiksi,The stranger in the lifeboat,"Albom, Mitch (Pengarang)","featuring images of people in lifeboats on vast oceans, often with stormy weather or large waves, emphasizing the theme of the struggle for survival",9780063267916,Inggris,"New York : Harper Publishers, 2021 ;2022; © ASOP, Inc 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355066.jpg,covers\the_stranger_in_the_lifeboat.jpg
Fiksi,Circe,"Miller, Madeline (Pengarang)",Belum ada deskripsi :(,978-0-316-42388-5,Inggris,"New York : Back Bay Books, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355033.jpg,covers\circe.jpg
Fiksi,Rob Roy,Scott Sir Walter (Pengarang),Belum ada deskripsi :(,978-1-85326-253-1,Inggris,"Hertfordshire : Wordsworth Classics, 2012",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/355001.jpg,covers\rob_roy.jpg
Fiksi,Abridged Classic Series: Black Beauty,Jo Franklin (Pengarang) ; Joelle Dreidemy (Ilustrator),Belum ada deskripsi :(,9786024816506,Inggris,"Jakarta : Kiddo, 2021; 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/353421.png,covers\abridged_classic_series_black_beauty.jpg
Fiksi,Abridged Classic Series: Oliver Twist,Stewart Ross (Pengarang) ; Alex Paterson (Ilustrator),Belum ada deskripsi :(,9786024816346,Inggris,"Jakarta : Kiddo, 2021; 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/353411.jpg,covers\abridged_classic_series_oliver_twist.jpg
Fiksi,Hikayat penguin,"France, Anatole (Pengarang) ; Yogas Ardiansyah (Penerjemah)","Judul asli : L'Ile de Pingouins ; Bagaimana jika segerombolan penguin beragama? Ini diawali seorang misionaris yang terperdaya dan melaut hingga kutub. Dibutakan oleh pantulan cahaya dan tuli oleh gemuruh ombak, ia mengira segerombolan penguin sebagai manusia dan membaptis mereka. Maka dimulailah hikayat para penguin ini, sebuah satir tentang peradaban, dari zaman kegelapan ke masa depan yang penuh kemajuan. Sebuah karya klasik Prancis karya Anatole France yang terbit kali pertama tahun 1908, tapi gaungnya tetap terbawa hingga kini.",9786239018528,Indonesia,"Yogyakarta : Moooi Pustaka, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/351642.jpg,covers\hikayat_penguin.jpg
Fiksi,The land of stories: an author's odyssey,"Colfer, Chris. (Pengarang) ; Dorman, Brandon. (Ilustrator)","The Masked Man has captured all the royal families from the Land of Stories with the help of his army of literature's greatest villains, including the Wicked Witch of the West, the Queen of Hearts, and Captain Hook. With his sinister plan finally in motion, he is eager to destroy the families and take his place as emperor.",9781510201927,Inggris,"London : Little, Brown Books For Young Reader, 2016",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349257.jpg,covers\the_land_of_stories_an_author's_odyssey.jpg
Fiksi,The land of stories: a grimm warning,"Colfer, Chris. (Pengarang) ; Dorman, Brandon. (Ilustrator)","Conner Bailey thinks his fairy-tale adventures are behind him--until he discovers a mysterious clue left by the famous Brothers Grimm. With help from his classmate Bree and the outlandish Mother Goose, Conner sets off on a mission across Europe to crack a two-hundred-year-old code.",9781510201828,Inggris,"London : Little, Brown Books For Young Reader, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349243.jpg,covers\the_land_of_stories_a_grimm_warning.jpg
Fiksi,The land of stories: the enchantress returns,"Colfer, Chris. (Pengarang) ; Dorman, Brandon. (Ilustrator)","After decades of hiding, the evil Enchantress who cursed Sleeping Beauty is back with a vengeance. Alex and Conner Bailey have not been back to the magical Land of Stories since their adventures in The Wishing Spell ended. But one night, they learn the famed Enchantress has kidnapped their mother! Against the will of their grandmother, the twins must find their own way into the Land of Stories to rescue their mother and save the fairy tale world from the greatest threat it's ever faced.",9781510201811,Inggris,"London : Little, Brown Books For Young Reader, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349228.jpg,covers\the_land_of_stories_the_enchantress_returns.jpg
Fiksi,The land of stories: world collide,"Colfer, Chris. (Pengarang) ; Dorman, Brandon. (Ilustrator)","Alex and Conner Bailey's world is about to change, in this fast-paced adventure that uniquely combines our modern day world with the enchanting realm of classic fairy tales. The Land of Stories tells the tale of twins Alex and Conner. Through the mysterious powers of a cherished book of stories, they leave their world behind and find themselves in a foreign land full of wonder and magic where they come face-to-face with fairy tale characters they grew up reading about. But after a series of encounters with witches, wolves, goblins, and trolls alike, getting back home is going to be harder than they thought.",9781510201934,Inggris,"London : Little, Brown Books For Young Reader, 2017",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349208.jpg,covers\the_land_of_stories_world_collide.jpg
Fiksi,Disney 365 stories,-,"Magic and adventure await in this stunning treasury of 365 stories, featuring all your most loved characters. A timeless collection to treasures forever.",9781801082754,Inggris,"Inggris : Autumn Publishing, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349099.jpg,covers\disney_365_stories.jpg
Fiksi,The mongoliad : book two,"Bear, Erik (Pengarang) ; Erik Bear (Pengarang) ; Greg Bear (Pengarang) ; Mike Grell (Ilustrator)","This handsome hardcover edition of The Mongoliad: Book Two features an exquisite cover with foil stamping, deckled edges, a ribbon marker, an illustrated character glossary and a Foreworld map printed on the end-sheets. It also includes Dreamer: A Forewor",9781612185606,Inggris,"Amerika : 47North, 2012",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349002.jpg,covers\the_mongoliad__book_two.jpg
Fiksi,The mongoliad : book one,"Bear, Erik (Pengarang) ; Erik Bear (Pengarang) ; Greg Bear (Pengarang) ; Mike Grell (Ilustrator)",The Mongols are coming. A desperate plan is formed: Kill the Khan of Khans and prevent the fall of Christendom....,9781612184692,Inggris,"Amerika : 47North, 2012",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/349000.jpg,covers\the_mongoliad__book_one.jpg
